Date,Transaction Type,Amount,Category,Balance,Description
2022-10-20,Deposit,2811,Sales,14019,Deposit for Sales
2022-10-20,Deposit,1065,Donations,38732,Deposit for Donations
2022-10-22,Deposit,3778,Sales,8778,Deposit for Sales
2022-10-23,Deposit,4649,Sales,32111,Deposit for Sales
2022-10-23,Deposit,2910,Sales,35021,Deposit for Sales
2022-10-25,Withdrawal,248,Insurance,18629,Withdrawal for Insurance
2022-10-25,Deposit,448,Donations,35469,Deposit for Donations
2022-10-26,Deposit,2430,Donations,11208,Deposit for Donations
2022-10-26,Deposit,3374,Donations,34981,Deposit for Donations
2022-10-27,Deposit,289,Sales,35812,Deposit for Sales
2022-10-28,Deposit,2450,Sponsorship,27462,Deposit for Sponsorship
2022-11-01,Withdrawal,1166,Payroll,1622,Withdrawal for Payroll
2022-11-01,Withdrawal,1968,Professional Services,12583,Withdrawal for Professional Services
2022-11-01,Deposit,1706,Sponsorship,7455,Deposit for Sponsorship
2022-11-02,Deposit,3222,Donations,15855,Deposit for Donations
2022-11-02,Deposit,4733,Sales,6082,Deposit for Sales
2022-11-04,Deposit,1657,Sponsorship,7739,Deposit for Sponsorship
2022-11-04,Deposit,2043,Sponsorship,5749,Deposit for Sponsorship
2022-11-06,Deposit,4140,Donations,19458,Deposit for Donations
2022-11-07,Withdrawal,2195,Travel,2805,Withdrawal for Travel
2022-11-08,Deposit,1515,Sales,3279,Deposit for Sales
2022-11-09,Withdrawal,1499,Taxes,123,Withdrawal for Taxes
2022-11-09,Deposit,1187,Donations,20998,Deposit for Donations
2022-11-09,Withdrawal,1686,Inventory,2788,Withdrawal for Inventory
2022-11-10,Withdrawal,1304,Utilities,14551,Withdrawal for Utilities
2022-11-10,Withdrawal,1528,Travel,5927,Withdrawal for Travel
2022-11-12,Withdrawal,2180,Memberships,625,Withdrawal for Memberships
2022-11-14,Deposit,3874,Sponsorship,1349,Deposit for Sponsorship
2022-11-15,Deposit,749,Sponsorship,22601,Deposit for Sponsorship
2022-11-16,Deposit,4894,Sponsorship,12633,Deposit for Sponsorship
2022-11-16,Deposit,1133,Sales,21852,Deposit for Sales
2022-11-17,Withdrawal,2024,Taxes,3903,Withdrawal for Taxes
2022-11-17,Withdrawal,2790,Payroll,19811,Withdrawal for Payroll
2022-11-19,Deposit,3620,Donations,4474,Deposit for Donations
2022-11-19,Deposit,2048,Donations,23046,Deposit for Donations
2022-11-20,Withdrawal,2425,Loan Payments,854,Withdrawal for Loan Payments
2022-11-20,Deposit,2735,Donations,15318,Deposit for Donations
2022-11-22,Deposit,1261,Sponsorship,20719,Deposit for Sponsorship
2022-11-23,Withdrawal,2139,Loan Payments,1764,Withdrawal for Loan Payments
2022-11-23,Deposit,3081,Sponsorship,3706,Deposit for Sponsorship
2022-11-26,Withdrawal,2648,Loan Payments,0,Withdrawal for Loan Payments
2022-12-04,Deposit,1249,Sales,6249,Deposit for Sales
2022-12-04,Withdrawal,2593,Inventory,21259,Withdrawal for Inventory
2022-12-08,Deposit,2078,Sponsorship,23337,Deposit for Sponsorship
2022-12-08,Withdrawal,1973,Rent,23537,Withdrawal for Rent
2022-12-11,Withdrawal,619,Travel,18327,Withdrawal for Travel
2022-12-12,Deposit,4342,Donations,18946,Deposit for Donations
2022-12-13,Deposit,3524,Sales,21851,Deposit for Sales
2022-12-14,Deposit,4945,Sales,23808,Deposit for Sales
2022-12-14,Withdrawal,595,Maintenance,22942,Withdrawal for Maintenance
2022-12-15,Withdrawal,2909,Insurance,17734,Withdrawal for Insurance
2022-12-15,Withdrawal,1043,Inventory,22294,Withdrawal for Inventory
2022-12-16,Deposit,3385,Sales,25510,Deposit for Sales
2022-12-16,Deposit,3718,Sales,14604,Deposit for Sales
2022-12-17,Deposit,2001,Sales,23852,Deposit for Sales
2022-12-18,Withdrawal,1245,Office Supplies,19618,Withdrawal for Office Supplies
2022-12-19,Withdrawal,169,Inventory,22125,Withdrawal for Inventory
2022-12-19,Withdrawal,987,Travel,25233,Withdrawal for Travel
2022-12-21,Deposit,1414,Donations,7663,Deposit for Donations
2022-12-22,Withdrawal,1179,Office Supplies,18439,Withdrawal for Office Supplies
2022-12-22,Deposit,3223,Donations,10886,Deposit for Donations
2022-12-22,Withdrawal,1046,Marketing,26082,Withdrawal for Marketing
2022-12-23,Deposit,219,Sales,23161,Deposit for Sales
2022-12-23,Withdrawal,2298,Utilities,20863,Withdrawal for Utilities
2022-12-23,Deposit,3320,Sales,27128,Deposit for Sales
2022-12-24,Withdrawal,2788,Loan Payments,23294,Withdrawal for Loan Payments
2022-12-27,Withdrawal,953,Rent,21700,Withdrawal for Rent
2022-12-27,Deposit,424,Sales,18863,Deposit for Sales
2022-12-28,Withdrawal,2580,Loan Payments,22653,Withdrawal for Loan Payments
2022-12-28,Withdrawal,1057,Maintenance,20643,Withdrawal for Maintenance
2022-12-28,Deposit,2926,Sales,26220,Deposit for Sales
2023-01-01,Withdrawal,2521,Maintenance,2677,Withdrawal for Maintenance
2023-01-01,Withdrawal,2398,Insurance,439,Withdrawal for Insurance
2023-01-02,Deposit,1986,Sponsorship,1908,Deposit for Sponsorship
2023-01-02,Deposit,815,Sales,4909,Deposit for Sales
2023-01-04,Withdrawal,1006,Professional Services,4458,Withdrawal for Professional Services
2023-01-07,Deposit,3821,Sponsorship,11849,Deposit for Sponsorship
2023-01-09,Withdrawal,2439,Rent,0,Withdrawal for Rent
2023-01-12,Withdrawal,2678,Insurance,5198,Withdrawal for Insurance
2023-01-13,Deposit,3254,Sales,3693,Deposit for Sales
2023-01-15,Withdrawal,784,Professional Services,4413,Withdrawal for Professional Services
2023-01-16,Withdrawal,2838,Memberships,855,Withdrawal for Memberships
2023-01-16,Withdrawal,1788,Marketing,5197,Withdrawal for Marketing
2023-01-16,Withdrawal,2755,Payroll,0,Withdrawal for Payroll
2023-01-17,Deposit,1806,Donations,6806,Deposit for Donations
2023-01-17,Deposit,4758,Sponsorship,6985,Deposit for Sponsorship
2023-01-18,Deposit,1724,Donations,785,Deposit for Donations
2023-01-18,Deposit,1176,Sales,8329,Deposit for Sales
2023-01-19,Deposit,3570,Sales,8028,Deposit for Sales
2023-01-19,Deposit,703,Sponsorship,0,Deposit for Sponsorship
2023-01-20,Deposit,2684,Donations,2227,Deposit for Donations
2023-01-21,Withdrawal,2847,Travel,0,Withdrawal for Travel
2023-01-22,Withdrawal,2710,Rent,0,Withdrawal for Rent
2023-01-22,Withdrawal,1166,Taxes,7876,Withdrawal for Taxes
2023-01-22,Deposit,494,Sales,1279,Deposit for Sales
2023-01-25,Deposit,2244,Sales,7153,Deposit for Sales
2023-01-25,Withdrawal,1576,Loan Payments,2837,Withdrawal for Loan Payments
2023-01-26,Withdrawal,2865,Inventory,5464,Withdrawal for Inventory
2023-01-26,Withdrawal,2712,Memberships,4094,Withdrawal for Memberships
2023-01-27,Withdrawal,2807,Maintenance,9042,Withdrawal for Maintenance
2023-01-27,Withdrawal,424,Office Supplies,431,Withdrawal for Office Supplies
2023-02-01,Withdrawal,1543,Insurance,12022,Withdrawal for Insurance
2023-02-01,Deposit,4961,Donations,15865,Deposit for Donations
2023-02-02,Deposit,470,Donations,9496,Deposit for Donations
2023-02-03,Deposit,4636,Sales,23142,Deposit for Sales
2023-02-04,Deposit,3557,Donations,27139,Deposit for Donations
2023-02-04,Withdrawal,2123,Professional Services,23582,Withdrawal for Professional Services
2023-02-04,Withdrawal,306,Rent,13565,Withdrawal for Rent
2023-02-06,Deposit,2448,Donations,11212,Deposit for Donations
2023-02-06,Deposit,1913,Donations,33793,Deposit for Donations
2023-02-07,Deposit,1026,Sponsorship,33019,Deposit for Sponsorship
2023-02-07,Withdrawal,1234,Maintenance,8279,Withdrawal for Maintenance
2023-02-10,Deposit,2945,Donations,31993,Deposit for Donations
2023-02-10,Deposit,1127,Donations,17429,Deposit for Donations
2023-02-11,Deposit,747,Sponsorship,9026,Deposit for Sponsorship
2023-02-12,Withdrawal,1139,Payroll,31880,Withdrawal for Payroll
2023-02-14,Deposit,1408,Sponsorship,10904,Deposit for Sponsorship
2023-02-15,Deposit,4882,Donations,25705,Deposit for Donations
2023-02-15,Deposit,306,Sales,16028,Deposit for Sales
2023-02-15,Deposit,274,Sponsorship,16302,Deposit for Sponsorship
2023-02-15,Deposit,3700,Donations,15722,Deposit for Donations
2023-02-16,Withdrawal,1930,Insurance,13935,Withdrawal for Insurance
2023-02-19,Withdrawal,823,Insurance,13112,Withdrawal for Insurance
2023-02-21,Deposit,1077,Sales,18506,Deposit for Sales
2023-02-21,Withdrawal,1699,Inventory,9513,Withdrawal for Inventory
2023-02-23,Withdrawal,2319,Rent,20823,Withdrawal for Rent
2023-02-23,Deposit,759,Sales,13871,Deposit for Sales
2023-02-24,Withdrawal,1652,Professional Services,29048,Withdrawal for Professional Services
2023-02-27,Withdrawal,823,Professional Services,32970,Withdrawal for Professional Services
2023-02-27,Deposit,3764,Sales,8764,Deposit for Sales
2023-02-28,Deposit,3561,Donations,30700,Deposit for Donations
2023-03-01,Withdrawal,298,Inventory,4146,Withdrawal for Inventory
2023-03-01,Withdrawal,1940,Utilities,9624,Withdrawal for Utilities
2023-03-02,Withdrawal,1152,Memberships,15421,Withdrawal for Memberships
2023-03-04,Deposit,780,Sponsorship,12553,Deposit for Sponsorship
2023-03-04,Withdrawal,1048,Taxes,8512,Withdrawal for Taxes
2023-03-04,Withdrawal,348,Payroll,3798,Withdrawal for Payroll
2023-03-04,Withdrawal,819,Travel,16672,Withdrawal for Travel
2023-03-05,Withdrawal,1655,Professional Services,16573,Withdrawal for Professional Services
2023-03-05,Deposit,2660,Sales,19332,Deposit for Sales
2023-03-06,Deposit,1893,Sponsorship,14618,Deposit for Sponsorship
2023-03-06,Deposit,2490,Sales,9560,Deposit for Sales
2023-03-06,Deposit,172,Sponsorship,12725,Deposit for Sponsorship
2023-03-07,Deposit,2873,Donations,17491,Deposit for Donations
2023-03-07,Withdrawal,2323,Travel,9280,Withdrawal for Travel
2023-03-08,Withdrawal,1587,Office Supplies,7070,Withdrawal for Office Supplies
2023-03-10,Deposit,2284,Sponsorship,11564,Deposit for Sponsorship
2023-03-10,Withdrawal,202,Insurance,8377,Withdrawal for Insurance
2023-03-11,Deposit,382,Sales,10006,Deposit for Sales
2023-03-11,Deposit,3178,Donations,9655,Deposit for Donations
2023-03-12,Withdrawal,1204,Marketing,7308,Withdrawal for Marketing
2023-03-13,Withdrawal,556,Travel,4444,Withdrawal for Travel
2023-03-19,Withdrawal,1104,Maintenance,18228,Withdrawal for Maintenance
2023-03-19,Withdrawal,1349,Loan Payments,8657,Withdrawal for Loan Payments
2023-03-21,Deposit,4781,Donations,8579,Deposit for Donations
2023-03-23,Withdrawal,831,Rent,6477,Withdrawal for Rent
2023-03-25,Withdrawal,994,Payroll,12357,Withdrawal for Payroll
2023-03-25,Deposit,4276,Sponsorship,12653,Deposit for Sponsorship
2023-03-27,Withdrawal,2070,Inventory,13351,Withdrawal for Inventory
2023-03-28,Withdrawal,880,Rent,11773,Withdrawal for Rent
2023-03-28,Withdrawal,754,Memberships,11603,Withdrawal for Memberships
2023-04-02,Deposit,1422,Sales,8448,Deposit for Sales
2023-04-04,Deposit,4003,Sponsorship,13333,Deposit for Sponsorship
2023-04-04,Withdrawal,1530,Rent,5765,Withdrawal for Rent
2023-04-05,Deposit,579,Donations,4831,Deposit for Donations
2023-04-06,Withdrawal,1780,Payroll,2016,Withdrawal for Payroll
2023-04-06,Deposit,2313,Donations,6550,Deposit for Donations
2023-04-06,Withdrawal,2230,Insurance,3796,Withdrawal for Insurance
2023-04-09,Deposit,679,Donations,5679,Deposit for Donations
2023-04-09,Withdrawal,2970,Payroll,7026,Withdrawal for Payroll
2023-04-10,Deposit,1060,Donations,7610,Deposit for Donations
2023-04-12,Withdrawal,2603,Professional Services,6623,Withdrawal for Professional Services
2023-04-12,Deposit,4395,Sales,9226,Deposit for Sales
2023-04-12,Withdrawal,773,Office Supplies,7272,Withdrawal for Office Supplies
2023-04-12,Deposit,4362,Sponsorship,4252,Deposit for Sponsorship
2023-04-13,Withdrawal,1223,Utilities,6387,Withdrawal for Utilities
2023-04-14,Withdrawal,887,Memberships,8045,Withdrawal for Memberships
2023-04-15,Withdrawal,897,Professional Services,4474,Withdrawal for Professional Services
2023-04-15,Withdrawal,2577,Office Supplies,8855,Withdrawal for Office Supplies
2023-04-16,Withdrawal,1560,Loan Payments,7295,Withdrawal for Loan Payments
2023-04-17,Withdrawal,2126,Rent,0,Withdrawal for Rent
2023-04-17,Deposit,2724,Donations,9996,Deposit for Donations
2023-04-20,Withdrawal,1442,Office Supplies,4237,Withdrawal for Office Supplies
2023-04-21,Deposit,1124,Sponsorship,9330,Deposit for Sponsorship
2023-04-22,Deposit,4809,Sponsorship,11432,Deposit for Sponsorship
2023-04-23,Withdrawal,338,Marketing,5371,Withdrawal for Marketing
2023-04-23,Withdrawal,678,Maintenance,5709,Withdrawal for Maintenance
2023-04-25,Deposit,4035,Sponsorship,17368,Deposit for Sponsorship
2023-04-25,Deposit,3167,Donations,8932,Deposit for Donations
2023-04-26,Withdrawal,242,Professional Services,8206,Withdrawal for Professional Services
2023-04-27,Deposit,1552,Donations,6026,Deposit for Donations
2023-05-01,Deposit,1324,Sales,2751,Deposit for Sales
2023-05-01,Deposit,2591,Sales,21451,Deposit for Sales
2023-05-01,Deposit,2009,Sponsorship,10153,Deposit for Sponsorship
2023-05-03,Withdrawal,364,Insurance,18860,Withdrawal for Insurance
2023-05-05,Withdrawal,2344,Rent,16306,Withdrawal for Rent
2023-05-06,Withdrawal,1452,Taxes,14854,Withdrawal for Taxes
2023-05-06,Withdrawal,756,Memberships,20695,Withdrawal for Memberships
2023-05-07,Withdrawal,1374,Professional Services,0,Withdrawal for Professional Services
2023-05-07,Deposit,3750,Donations,8144,Deposit for Donations
2023-05-07,Deposit,1476,Donations,450,Deposit for Donations
2023-05-08,Withdrawal,1151,Loan Payments,9002,Withdrawal for Loan Payments
2023-05-08,Deposit,772,Sales,1222,Deposit for Sales
2023-05-09,Deposit,561,Sponsorship,0,Deposit for Sponsorship
2023-05-09,Withdrawal,138,Payroll,2613,Withdrawal for Payroll
2023-05-10,Deposit,2992,Sales,9912,Deposit for Sales
2023-05-11,Withdrawal,2989,Memberships,1427,Withdrawal for Memberships
2023-05-12,Withdrawal,684,Inventory,0,Withdrawal for Inventory
2023-05-15,Withdrawal,222,Insurance,471,Withdrawal for Insurance
2023-05-17,Withdrawal,1305,Office Supplies,19224,Withdrawal for Office Supplies
2023-05-18,Withdrawal,2045,Professional Services,18650,Withdrawal for Professional Services
2023-05-18,Deposit,4811,Sponsorship,18194,Deposit for Sponsorship
2023-05-21,Deposit,4675,Sponsorship,4394,Deposit for Sponsorship
2023-05-22,Deposit,3471,Donations,13383,Deposit for Donations
2023-05-22,Withdrawal,2018,Professional Services,12836,Withdrawal for Professional Services
2023-05-23,Withdrawal,584,Rent,4416,Withdrawal for Rent
2023-05-24,Withdrawal,1968,Office Supplies,0,Withdrawal for Office Supplies
2023-05-26,Withdrawal,2082,Loan Payments,6920,Withdrawal for Loan Payments
2023-05-27,Deposit,2335,Sponsorship,20529,Deposit for Sponsorship
2023-05-27,Withdrawal,1920,Payroll,693,Withdrawal for Payroll
2023-05-28,Deposit,465,Sales,1687,Deposit for Sales
2023-06-01,Withdrawal,1573,Utilities,0,Withdrawal for Utilities
2023-06-05,Withdrawal,1214,Travel,0,Withdrawal for Travel
2023-06-06,Withdrawal,2070,Inventory,0,Withdrawal for Inventory
2023-06-07,Deposit,2978,Sponsorship,0,Deposit for Sponsorship
2023-06-07,Withdrawal,403,Payroll,0,Withdrawal for Payroll
2023-06-11,Withdrawal,807,Insurance,0,Withdrawal for Insurance
2023-06-12,Deposit,2621,Donations,1727,Deposit for Donations
2023-06-12,Withdrawal,1482,Professional Services,0,Withdrawal for Professional Services
2023-06-14,Withdrawal,168,Marketing,1559,Withdrawal for Marketing
2023-06-15,Deposit,2634,Donations,0,Deposit for Donations
2023-06-15,Withdrawal,2140,Taxes,2860,Withdrawal for Taxes
2023-06-16,Withdrawal,2592,Professional Services,0,Withdrawal for Professional Services
2023-06-17,Withdrawal,2255,Marketing,0,Withdrawal for Marketing
2023-06-17,Withdrawal,687,Marketing,0,Withdrawal for Marketing
2023-06-18,Withdrawal,818,Maintenance,0,Withdrawal for Maintenance
2023-06-20,Withdrawal,1571,Taxes,575,Withdrawal for Taxes
2023-06-20,Withdrawal,521,Inventory,0,Withdrawal for Inventory
2023-06-21,Deposit,3605,Donations,0,Deposit for Donations
2023-06-22,Deposit,1473,Sales,0,Deposit for Sales
2023-06-23,Withdrawal,1098,Utilities,0,Withdrawal for Utilities
2023-06-25,Withdrawal,714,Office Supplies,2146,Withdrawal for Office Supplies
2023-06-26,Deposit,2919,Sponsorship,0,Deposit for Sponsorship
2023-06-26,Withdrawal,2523,Taxes,0,Withdrawal for Taxes
2023-06-26,Withdrawal,1846,Inventory,0,Withdrawal for Inventory
2023-06-26,Withdrawal,2490,Office Supplies,0,Withdrawal for Office Supplies
2023-06-26,Deposit,2382,Donations,702,Deposit for Donations
2023-06-27,Deposit,1414,Sales,0,Deposit for Sales
2023-06-28,Withdrawal,2354,Utilities,0,Withdrawal for Utilities
2023-06-28,Deposit,4681,Sponsorship,679,Deposit for Sponsorship
2023-06-28,Deposit,1178,Sponsorship,0,Deposit for Sponsorship
2023-07-01,Deposit,4813,Donations,20529,Deposit for Donations
2023-07-02,Withdrawal,860,Office Supplies,5520,Withdrawal for Office Supplies
2023-07-02,Deposit,768,Sales,6380,Deposit for Sales
2023-07-02,Deposit,4370,Sales,24670,Deposit for Sales
2023-07-04,Withdrawal,208,Rent,20300,Withdrawal for Rent
2023-07-05,Deposit,3049,Donations,12678,Deposit for Donations
2023-07-05,Deposit,1855,Donations,30284,Deposit for Donations
2023-07-08,Deposit,2452,Sales,7452,Deposit for Sales
2023-07-08,Deposit,2073,Donations,11448,Deposit for Donations
2023-07-09,Withdrawal,884,Maintenance,28025,Withdrawal for Maintenance
2023-07-09,Withdrawal,1125,Office Supplies,15716,Withdrawal for Office Supplies
2023-07-09,Withdrawal,1738,Utilities,7797,Withdrawal for Utilities
2023-07-10,Withdrawal,2173,Office Supplies,23152,Withdrawal for Office Supplies
2023-07-10,Deposit,1414,Donations,28429,Deposit for Donations
2023-07-10,Withdrawal,1819,Inventory,9629,Withdrawal for Inventory
2023-07-11,Deposit,1607,Sales,7127,Deposit for Sales
2023-07-12,Deposit,1233,Sales,31517,Deposit for Sales
2023-07-15,Withdrawal,2085,Travel,9375,Withdrawal for Travel
2023-07-15,Deposit,4163,Donations,16841,Deposit for Donations
2023-07-15,Deposit,4529,Sales,11981,Deposit for Sales
2023-07-16,Withdrawal,2644,Office Supplies,20508,Withdrawal for Office Supplies
2023-07-17,Withdrawal,2185,Utilities,5612,Withdrawal for Utilities
2023-07-18,Deposit,3727,Sales,11460,Deposit for Sales
2023-07-21,Deposit,606,Sales,7733,Deposit for Sales
2023-07-23,Deposit,4796,Sales,25325,Deposit for Sales
2023-07-24,Deposit,2870,Sponsorship,27540,Deposit for Sponsorship
2023-07-24,Withdrawal,2992,Memberships,28525,Withdrawal for Memberships
2023-07-24,Deposit,384,Sponsorship,28909,Deposit for Sponsorship
2023-07-26,Withdrawal,525,Memberships,27015,Withdrawal for Memberships
2023-07-28,Withdrawal,2446,Memberships,9535,Withdrawal for Memberships
2023-08-01,Deposit,3666,Sponsorship,7558,Deposit for Sponsorship
2023-08-01,Withdrawal,720,Travel,0,Withdrawal for Travel
2023-08-02,Deposit,3169,Sales,33215,Deposit for Sales
2023-08-02,Withdrawal,2916,Insurance,7839,Withdrawal for Insurance
2023-08-02,Deposit,2841,Sales,16667,Deposit for Sales
2023-08-06,Deposit,2801,Sponsorship,25572,Deposit for Sponsorship
2023-08-06,Withdrawal,1727,Professional Services,0,Withdrawal for Professional Services
2023-08-07,Withdrawal,2986,Taxes,2014,Withdrawal for Taxes
2023-08-07,Deposit,3596,Sponsorship,13519,Deposit for Sponsorship
2023-08-09,Deposit,3854,Donations,20521,Deposit for Donations
2023-08-09,Deposit,3614,Sales,1562,Deposit for Sales
2023-08-10,Withdrawal,652,Loan Payments,0,Withdrawal for Loan Payments
2023-08-10,Withdrawal,108,Travel,8724,Withdrawal for Travel
2023-08-10,Deposit,4474,Sponsorship,30046,Deposit for Sponsorship
2023-08-11,Withdrawal,2764,Office Supplies,10755,Withdrawal for Office Supplies
2023-08-11,Withdrawal,2957,Maintenance,28582,Withdrawal for Maintenance
2023-08-12,Withdrawal,1891,Taxes,13826,Withdrawal for Taxes
2023-08-12,Deposit,2437,Sales,22958,Deposit for Sales
2023-08-13,Deposit,2271,Sponsorship,10995,Deposit for Sponsorship
2023-08-15,Withdrawal,2699,Inventory,0,Withdrawal for Inventory
